SPEC_ID,BS_ID,TC_ID,TC_ID2,SEX,WELL_NO,FOIL_TEAR DRY WT,SAMPLE DRY WT
3518,113,491,H,,FF-1,0.0138,0.0142
3519,113,491,H,,FF-2,0.0135,0.0137
3520,113,491,H,,FF-3,0.0132,0.0132
3521,113,491,H,,FF-4,0.0193,0.0193
3522,113,491,I,,FF-5,0.0151,0.0153
3523,113,491,I,,FF-6,0.0155,0.0158
3524,113,491,I,,FF-7,0.0138,0.0139
3525,113,491,I,,FF-8,0.0153,0.0154
3526,113,491,I,,FF-9,0.0115,0.0114
3527,113,491,I,,FF-10,0.0134,0.0136
3528,113,491,I,,FF-11,0.0148,0.0146
3529,113,491,I,,FF-12,0.014,0.0141
3530,113,491,I,,L-1,0.0126,0.0126
3531,113,491,I,,L-2,0.014,0.0137
3532,113,491,I,,L-3,0.013,0.013
3533,113,491,I,,L-4,0.0199,0.02
3534,113,491,I,,L-5,0.0147,0.015
3535,113,491,I,,L-6,0.0142,0.0146
3536,113,491,I,,L-7,0.0126,0.0126
3537,113,491,I,,L-8,0.0117,0.0117
3538,113,491,I,,L-9,0.0134,0.0139
3539,113,491,I,,L-10,0.0129,0.013
3540,113,491,I,,L-11,0.0129,0.013
3541,113,491,I,,L-12,0.0156,0.0159
3542,113,491,I,,Q-1,0.0147,0.0149
3543,113,492,,,Q-2,0.0159,0.0158
3544,113,492,,,Q-3,0.0143,0.0143
3545,113,492,,,Q-4,0.0111,0.011
3546,113,493,,,Q-5,0.015,0.0181
3547,113,494,,,Q-6,0.0137,0.0156
3548,114,495,D,,Q-7,0.0109,0.0109
3549,114,495,H,,Q-8,0.0126,0.0137
3550,114,495,H,,Q-9,0.0147,0.0157
3551,114,495,I,,Q-10,0.0137,0.014
3552,114,495,I,,Q-11,0.0127,0.0129
3553,114,495,I,,Q-12,0.0122,0.0125
3554,114,495,I,,W-1,0.01,0.0101
3555,114,495,I,,W-2,0.015,0.0153
3556,114,495,I,,W-3,0.0152,0.0156
3557,114,495,I,,W-4,0.0134,0.0137
3558,114,495,I,,W-5,0.0193,0.0193
3559,114,495,I,,W-6,0.0117,0.0124
3560,114,495,I,,W-7,0.012,0.0124
3561,114,495,I,,W-8,0.0133,0.0136
3562,114,495,I,,W-9,0.0126,0.0129
3563,114,495,I,,W-10,0.0096,0.01
3564,114,495,I,,W-11,0.0138,0.0142
3565,114,495,I,,W-12,0.0195,0.02
3566,114,495,I,,QQ-1,0.0133,0.0139
3567,114,495,I,,QQ-2,0.0161,0.0164
3568,114,495,I,,QQ-3,0.014,0.0145
3569,114,495,I,,QQ-4,0.0183,0.0188
3570,114,495,I,,QQ-5,0.0126,0.0131
3571,114,496,,,QQ-6,0.0125,0.0126
3572,115,497,,,QQ-7,0.013,0.0135
3573,115,497,,,QQ-8,0.0152,0.0157
3574,115,497,,,QQ-9,0.013,0.0133
3575,115,498,,,QQ-10,0.0116,0.0122
3576,115,499,,,QQ-11,0.0128,0.0129
3577,115,500,C,,QQ-12,0.022,0.0224
3578,115,500,D,,T-1,0.0147,0.0148
3579,115,500,D,,T-2,0.0146,0.0145
3580,115,500,F,,T-3,0.0135,0.0138
3581,115,500,F,,T-4,0.0123,0.0127
3582,115,500,F,,T-5,0.0124,0.0136
3583,115,500,G,,T-6,0.0125,0.0126
3584,115,500,I,,T-7,0.0101,0.0101
3585,115,500,I,,T-8,0.0134,0.0134
3586,115,500,I,,T-9,0.0139,0.0138
3587,115,500,I,,T-10,0.0124,0.0124
3588,115,500,I,,T-11,0.0106,0.011
3589,115,500,I,,T-12,0.0165,0.0166
3590,115,500,I,,EE-1,0.0137,0.0137
3591,115,500,I,,EE-2,0.0126,0.0128
3592,115,500,I,,EE-3,0.0097,0.0098
3593,115,500,I,,EE-4,0.0124,0.0127
3594,115,500,I,,EE-5,0.0206,0.021
3595,115,500,I,,EE-6,0.011,0.0112
3596,115,500,I,,EE-7,0.0151,0.0152
3597,115,500,I,,EE-8,0.0175,0.0175
3598,115,500,I,,EE-9,0.0194,0.0196
3599,115,500,I,,EE-10,0.011,0.0111
3600,115,500,I,,EE-11,0.0117,0.0117
3601,115,500,I,,EE-12,0.0194,0.0193
3602,115,500,I,,SS-1,0.0118,0.0122
3603,115,500,I,,SS-2,0.0142,0.0142
3604,115,500,I,,SS-3,0.012,0.0119
3605,115,500,I,,SS-4,0.0164,0.0165
3606,115,500,I,,SS-5,0.0152,0.0152
3607,115,500,I,,SS-6,0.0133,0.0135
3608,115,500,I,,SS-7,0.0134,0.0136
3609,115,500,I,,SS-8,0.0121,0.0122
3610,115,500,I,,SS-9,0.0126,0.0126
3611,115,500,I,,SS-10,0.0125,0.0126
3612,115,500,I,,SS-11,0.0124,0.0126
3613,115,500,I,,SS-12,0.0151,0.0153
3614,116,502,,,N-1,0.0164,0.0165
3615,116,503,B,,N-2,0.0192,0.0199
3616,116,503,B,,N-3,0.0119,0.0121
3617,116,503,B,,N-4,0.0146,0.0147
3618,116,503,B,,N-5,0.0168,0.0169
3619,116,503,B,,N-6,0.0085,0.0089
3620,116,503,C,,N-7,0.0135,0.0136
3621,116,503,C,,N-8,0.0109,0.0111
3622,116,503,D,,N-9,0.0141,0.0144
3623,116,503,D,,N-10,0.0145,0.0145
3624,116,503,D,,N-11,0.0134,0.0134
3625,116,503,F,,N-12,0.0161,0.0175
3626,116,503,I,,S-1,0.0142,0.0145
3627,116,503,I,,S-2,0.0182,0.0184
3628,116,503,I,,S-3,0.0117,0.0118
3629,116,503,I,,S-4,0.01,0.0107
3630,116,503,I,,S-5,0.0165,0.0167
3631,116,503,I,,S-6,0.0148,0.015
3632,116,503,I,,S-7,0.0137,0.0138
3633,116,503,I,,S-8,0.0173,0.0174
3634,116,503,I,,S-9,0.0128,0.0131
3635,116,503,I,,S-10,0.0109,0.0112
3636,116,503,I,,S-11,0.0126,0.0127
3637,116,504,,,S-12,0.0145,0.0146
3638,117,505,,,U-1,0.0118,0.0141
3639,117,506,,,U-2,0.0131,0.0133
3640,117,506,,,U-3,0.013,0.0129
3641,117,506,,,U-4,0.0141,0.0142
3642,117,506,,,U-5,0.0119,0.012
3643,117,507,D,,U-6,0.0132,0.0134
3644,117,507,D,,U-7,0.014,0.0141
3645,117,507,D,,U-8,0.0113,0.0116
3646,117,507,D,,U-9,0.016,0.016
3647,117,507,D,,U-10,0.009,0.0091
3648,117,507,D,,U-11,0.0132,0.0132
3649,117,507,D,,U-12,0.0104,0.0107
3650,117,507,F,,V-1,0.0136,0.0148
3651,117,507,I,,V-2,0.0147,0.0148
3652,117,507,I,,V-3,0.0118,0.0117
3653,117,507,I,,V-4,0.0105,0.0107
3654,117,507,I,,V-5,0.0134,0.0134
3655,117,507,I,,V-6,0.0135,0.0136
3656,117,507,I,,V-7,0.0119,0.0119
3657,117,507,I,,V-8,0.0132,0.0132
3658,117,507,I,,V-9,0.0132,0.0131
3659,117,508,,,V-10,0.0116,0.0118
3660,117,508,,,V-11,0.0105,0.0106
3661,117,508,,,V-12,0.0127,0.0126
3662,117,508,,,X-1,0.0114,0.0116
3663,117,509,,,X-2,0.012,0.0124
3664,118,511,,,X-3,0.0115,0.0167
3665,118,512,,,X-4,0.0141,0.0141
3666,118,512,,,X-5,0.0141,0.0145
3667,118,513,D,,X-6,0.0122,0.0126
3668,118,513,D,,X-7,0.0123,0.0126
3669,118,513,D,,X-8,0.0137,0.0142
3670,118,513,D,,X-9,0.0089,0.0091
3671,118,513,D,,X-10,0.0124,0.0127
3672,118,513,I,,X-11,0.0135,0.0138
3673,118,513,I,,X-12,0.0171,0.0174
3674,118,513,I,,AA-1,0.013,0.013
3675,118,513,I,,AA-2,0.0112,0.0116
3676,118,513,I,,AA-3,0.0123,0.0125
3677,118,513,I,,AA-4,0.0169,0.0171
3678,118,513,I,,AA-5,0.013,0.0132
3679,118,513,I,,AA-,0.0112,0.0114
3680,118,513,I,,AA-7,0.0138,0.0142
3681,118,513,I,,AA-8,0.0117,0.0123
3682,118,513,I,,AA-9,0.0106,0.0108
3683,118,513,I,,AA-10,0.0105,0.011
3684,118,513,I,,AA-11,0.0147,0.015
3685,118,513,I,,AA-12,0.012,0.0126
3686,118,513,I,,XX-1,0.0121,0.0123
3687,118,513,I,,CC-2,0.0125,0.013
3688,118,513,I,,CC-3,0.0122,0.0124
3689,118,513,I,,CC-4,0.0168,0.0172
3690,118,513,I,,CC-5,0.0126,0.0127
3691,118,513,I,,CC-6,0.0101,0.0102
3692,118,513,I,,CC-7,0.0146,0.0147
3693,118,513,I,,CC-8,0.0149,0.0148
3694,118,513,I,,CC-9,0.014,0.0141
3695,118,513,I,,CC-10,0.0143,0.0147
3696,118,513,I,,CC-11,0.0134,0.0137
3697,118,513,I,,CC-12,0.0131,0.0131
3698,119,514,,,GG-1,0.0161,0.0162
3699,119,515,D,,GG-2,0.013,0.0131
3700,119,515,D,,GG-3,0.013,0.0131
3701,119,515,D,,GG-4,0.011,0.0113
3702,119,515,D,,GG-5,0.0167,0.0169
3703,119,515,G,,GG-6,0.0141,0.0146
3704,119,515,G,,GG-7,0.0102,0.0105
3705,119,515,G,,GG-8,0.0126,0.0131
3706,119,515,G,,GG-9,0.0136,0.0141
3707,119,515,G,,GG-10,0.0132,0.014
3708,119,515,G,,GG-11,0.0122,0.0128
3709,119,515,G,,GG-12,0.0097,0.01
3710,119,515,I,,B-1,0.0138,0.0142
3711,119,515,I,,B-2,0.0113,0.0116
3712,119,515,I,,B-3,0.0134,0.0137
3713,119,515,I,,B-4,0.0164,0.0167
3714,119,515,I,,B-5,0.0116,0.0118
3715,119,515,I,,B-6,0.0112,0.0119
3716,119,515,I,,B-7,0.0112,0.0118
3717,119,515,I,,B-8,0.0137,0.0138
3718,119,515,I,,B-9,0.0138,0.014
3719,119,515,I,,B-10,0.0107,0.011
3720,119,515,I,,B-11,0.0131,0.0135
3721,119,515,I,,B-12,0.0131,0.0134
3722,119,515,I,,E-1,0.0207,0.0209
3723,119,515,I,,E-2,0.0146,0.0147
3724,119,515,I,,E-3,0.0138,0.0141
3725,119,515,I,,E-4,0.0154,0.0156
3726,119,515,I,,E-5,0.0151,0.0156
3727,119,515,I,,E-6,0.0132,0.0134
3728,119,515,I,,E-7,0.0094,0.0097
3729,119,515,I,,E-8,0.0113,0.0116
3730,120,516,,,E-9,0.0159,0.0194
3731,120,517,,,E-10,0.0142,0.0145
3732,120,517,,,E-11,0.0128,0.0131
3733,120,517,,,E-12,0.0126,0.013
3734,120,517,,,LL-1,0.0105,0.0106
3735,120,517,,,LL-2,0.0129,0.0131
3736,120,518,,,LL-3,0.0113,0.0119
3737,120,519,,,LL-4,0.0123,0.0124
3738,120,519,,,LL-5,0.0112,0.0112
3739,120,520,D,,LL-6,0.0122,0.0124
3740,120,520,D,,LL-7,0.0107,0.0108
3741,120,520,D,,LL-8,0.0121,0.0123
3742,120,520,F,,LL-9,0.013,0.0133
3743,120,520,F,,LL-10,0.0127,0.0139
3744,120,520,F,,LL-11,0.0128,0.0134
3745,120,520,F,,LL-12,0.0118,0.0127
3746,120,520,F,,PP-1,0.0141,0.0155
3747,120,520,F,,PP-2,0.0145,0.0153
3748,120,520,F,,PP-3,0.0151,0.0159
3749,120,520,G,,PP-4,0.0157,0.0161
3750,120,520,G,,PP-5,0.0163,0.0164
3751,120,520,G,,PP-6,0.0178,0.0179
3752,120,520,G,,PP-7,0.0132,0.0134
3753,120,520,G,,PP-8,0.0145,0.0148
3754,120,520,G,,PP-9,0.0151,0.0152
3755,120,520,G,,PP-10,0.0111,0.0113
3756,120,520,G,,PP-11,0.0142,0.0142
3757,120,520,G,,PP-12,0.0151,0.0152
3758,120,520,G,,D-1,0.0161,0.0155
3759,120,520,G,,D-2,0.0114,0.0116
3760,120,520,G,,D-3,0.015,0.0151
3761,120,520,G,,D-4,0.0162,0.0162
3762,120,520,G,,D-5,0.0154,0.0153
3763,120,520,G,,D-6,0.0161,0.0161
3764,120,520,G,,D-7,0.0177,0.0177
3765,120,520,G,,D-8,0.0157,0.0157
3766,120,520,G,,D-9,0.0116,0.012
3767,120,520,G,,D-10,0.0134,0.0136
3768,120,520,I,,D-11,0.0148,0.0147
3769,120,520,I,,D-12,0.019,0.019
3770,120,520,I,,J-1,0.0123,0.0127
3771,120,520,I,,J-2,0.0109,0.0109
3772,120,520,I,,J-3,0.0115,0.0116
3773,120,520,I,,J-4,0.0168,0.0168
3774,120,520,I,,J-5,0.0148,0.015
3775,120,520,I,,J-6,0.0166,0.0167
3776,120,520,I,,J-7,0.0145,0.0145
3777,120,520,I,,J-8,0.0138,0.0137
3778,120,520,I,,J-9,0.0139,0.0143
3779,120,520,I,,J-10,0.0132,0.0134
3780,120,520,I,,J-11,0.0142,0.0143
3781,120,520,I,,J-12,0.0168,0.0169
3782,120,520,I,,K-1,0.0155,0.0154
3783,120,520,I,,K-2,0.0119,0.012
3784,120,520,I,,K-3,0.0113,0.0117
3785,120,520,I,,K-4,0.0165,0.0165
3786,120,520,I,,K-5,0.0112,0.0112
3787,120,520,I,,K-6,0.0156,0.0158
3788,120,520,I,,K-7,0.0149,0.015
3789,120,520,I,,K-8,0.0121,0.0122
3790,120,520,I,,K-9,0.0134,0.0136
3791,120,520,I,,K-10,0.0112,0.0112
3792,120,520,I,,K-11,0.0117,0.0115
3793,120,520,I,,K-12,0.0131,0.0131
3794,120,520,I,,NN-1,0.01,0.011
3795,120,520,I,,NN-2,0.0118,0.0118
3796,120,520,I,,NN-3,0.0124,0.0124
3797,120,520,I,,NN-4,0.0132,0.0131
3798,120,521,,,NN-5,0.0117,0.0124
3799,120,521,,,NN-6,0.012,0.0134
3800,120,521,,,NN-7,0.0113,0.0124
3801,120,522,,,NN-8,0.0143,0.0146
3802,122,528,,,NN-9,0.0105,0.0106
3803,122,527,F,,NN-10,0.0123,0.0137
3804,122,527,F,,NN-11,0.0098,0.0117
3805,121,527,F,,NN-12,0.0123,0.0129
3806,122,527,F,,O-1,0.0144,0.0149
3807,122,527,I,,O-2,0.0112,0.0118
3808,122,527,I,,O-3,0.0126,0.0129
3809,122,527,I,,O-4,0.0176,0.0181
3810,122,527,I,,O-5,0.0094,0.0099
3811,122,527,I,,O-6,0.0131,0.0135
3812,122,527,I,,O-7,0.0142,0.0148
3813,122,527,I,,O-8,0.0174,0.0175
3814,122,527,I,,O-9,0.0132,0.0131
3815,122,527,I,,O-10,0.0115,0.0115
3816,122,527,I,,O-11,0.0154,0.0154
3817,122,527,I,,O-12,0.0191,0.0191
3818,122,527,I,,Y-1,0.0143,0.0143
3819,122,527,I,,Y-2,0.0123,0.0124
3820,122,527,I,,Y-3,0.0132,0.0134
3821,122,527,I,,Y-4,0.0152,0.0152
3822,122,527,I,,Y-5,0.0126,0.0127
3823,122,527,I,,Y-6,0.0136,0.0136
3824,122,527,I,,Y-7,0.0112,0.0116
3825,122,527,I,,Y-8,0.0117,0.012
3826,122,527,I,,Y-9,0.0105,0.0105
3827,122,527,I,,Y-10,0.0123,0.0124
3828,122,527,I,,Y-11,0.0129,0.013
3829,122,527,I,,Y-12,0.013,0.0131
3830,122,527,I,,DD-1,0.0103,0.0104
3831,121,524,,,DD-2,0.0108,0.0113
3832,121,525,D,,DD-3,0.0117,0.0119
3833,121,525,G,,DD-4,0.019,0.0194
3834,121,525,G,,DD-5,0.0121,0.0123
3835,121,525,G,,DD-6,0.0132,0.0137
3836,121,525,I,,DD-7,0.017,0.0171
3837,121,525,I,,DD-8,0.0147,0.0151
3838,121,525,I,,DD-9,0.0122,0.0126
3839,121,525,I,,DD-10,0.0128,0.0131
3840,121,525,I,,DD-11,0.0183,0.0185
3841,121,525,I,,DD-12,0.012,0.0123
3842,121,525,I,,HH-1,0.0107,0.0108
3843,121,525,I,,HH-2,0.0117,0.0121
3844,121,525,I,,HH-3,0.0107,0.0107
3845,121,525,I,,HH-4,0.0115,0.0117
3846,121,525,I,,HH-5,0.0156,0.0158
3847,121,525,I,,HH-6,0.0127,0.0129
3848,121,525,I,,HH-7,0.0147,0.0148
3849,121,525,I,,HH-8,0.0135,0.0137
3850,121,525,I,,HH-9,0.0148,0.015
3851,121,525,I,,HH-10,0.0117,0.0117
3852,121,525,I,,HH-11,0.0127,0.0126
3853,121,525,I,,HH-12,0.0122,0.0123
3854,121,525,I,,F-1,0.0163,0.0163
3855,121,525,I,,F-2,0.0132,0.0133
3856,121,526,,,F-3,0.0128,0.0129
3857,123,529,,,F-4,0.0085,0.009
3858,123,530,,,F-5,0.0125,0.0126
3859,123,531,G,,F-6,0.0176,0.018
3860,123,531,G,,F-7,0.0133,0.0134
3861,123,531,I,,F-8,0.0136,0.0136
3862,123,531,I,,F-9,0.0104,0.0105
3863,123,531,I,,F-10,0.0104,0.0106
3864,123,531,I,,F-11,0.0133,0.0134
3865,123,531,I,,F-12,0.0146,0.0147
3866,123,531,I,,G-1,0.0111,0.0112
3867,123,531,I,,G-2,0.0135,0.0136
3868,123,531,I,,G-3,0.0132,0.0134
3869,123,531,I,,G-4,0.0205,0.0205
3870,123,531,I,,G-5,0.0102,0.0104
3871,123,531,I,,G-6,0.0159,0.0162
3872,123,531,I,,G-7,0.0155,0.0158
3873,123,531,I,,G-8,0.0143,0.0146
3874,123,531,I,,G-9,0.0174,0.0177
3875,123,531,I,,G-10,0.0174,0.0178
3876,124,532,,,G-11,0.0133,0.0134
3877,124,533,G,,G-12,0.0136,0.0138
3878,124,533,I,,P-1,0.0132,0.0135
3879,124,533,I,,P-2,0.0144,0.0147
3880,124,533,I,,P-3,0.0124,0.0127
3881,124,533,I,,P-4,0.0229,0.0231
3882,124,534,,,P-5,0.0135,0.0139
3883,125,535,D,,P-6,0.0123,0.0125
3884,125,535,D,,P-7,0.0117,0.0118
3885,125,535,D,,P-8,0.0144,0.0146
3886,125,535,D,,P-9,0.0137,0.014
3887,125,535,D,,P-10,0.0123,0.0126
3888,125,535,D,,P-11,0.0112,0.0115
3889,125,535,D,,P-12,0.018,0.0183
3890,125,535,D,,I-1,0.0104,0.0107
3891,125,535,F,,I-2,0.0131,0.0143
3892,125,535,F,,I-3,0.0124,0.0131
3893,125,535,I,,I-4,0.02,0.0202
3894,125,535,I,,I-5,0.0141,0.0144
3895,125,535,I,,I-6,0.0098,0.01
3896,125,536,,,I-7,0.0135,0.0136
3897,125,537,,,I-8,0.0131,0.013
3898,125,538,,,I-9,0.0126,0.0151
3899,126,539,D,,I-10,0.0123,0.0123
3900,126,539,D,,I-11,0.0097,0.0099
3901,126,539,D,,I-12,0.0129,0.0125
3902,126,539,D,,M-1,0.0145,0.0149
3903,126,539,H,,M-2,0.0142,0.0144
3904,126,539,I,,M-3,0.0126,0.0125
3905,126,540,,,M-4,0.0134,0.0133
3906,126,540,,,M-5,0.0137,0.0138
3907,126,540,,,M-6,0.0129,0.0129
3908,126,541,,,M-7,0.0141,0.0147
3909,127,542,,,M-8,0.0197,0.0195
3910,127,543,I,,M-9,0.0122,0.0125
3911,127,543,I,,M-10,0.012,0.0122
3912,127,544,,,M-11,0.0129,0.0129
3913,127,545,,,M-12,0.013,0.0134
3914,128,546,,,BB-1,0.016,0.0162
3915,128,546,,,BB-2,0.0126,0.0128
3916,128,546,,,BB-3,0.0097,0.0098
3917,128,546,,,BB-4,0.0152,0.015
3918,128,546,,,BB-5,0.0113,0.0113
3919,128,547,,,BB-6,0.0103,0.0104
3920,128,547,,,BB-7,0.0162,0.0161
3921,128,547,,,BB-8,0.0125,0.0128
3922,128,547,,,BB-9,0.0114,0.0117
3923,128,547,,,BB-10,0.0183,0.0183
3924,128,547,,,BB-11,0.0156,0.0156
3925,128,547,,,BB-12,0.0189,0.0188
3926,128,547,,,KK-1,0.0178,0.0177
3927,128,547,,,KK-2,0.0134,0.0134
3928,128,547,,,KK-3,0.0127,0.0126
3929,128,547,,,KK-4,0.0175,0.0175
3930,128,548,,,KK-5,0.0154,0.0152
3931,128,549,D,,KK-6,0.0136,0.0134
3932,128,549,D,,KK-7,0.0155,0.0155
3933,128,549,D,,KK-8,0.0139,0.014
3934,128,549,D,,KK-9,0.0129,0.0128
3935,128,549,D,,KK-10,0.0132,0.0132
3936,128,549,D,,KK-11,0.0115,0.0115
3937,128,549,D,,KK-12,0.0127,0.0128
3938,128,549,D,,H-1,0.0127,0.0129
3939,128,549,D,,H-2,0.0108,0.0109
3940,128,549,D,,H-3,0.0151,0.0154
3941,128,549,D,,H-4,0.0182,0.0184
3942,128,549,D,,H-5,0.0148,0.0148
3943,128,549,D,,H-6,0.0108,0.0108
3944,128,549,D,,H-7,0.0116,0.0119
3945,128,549,D,,H-8,0.0112,0.0113
3946,128,549,D,,H-9,0.013,0.0133
3947,128,549,D,,H-10,0.0139,0.014
3948,128,549,H,,H-11,0.016,0.0162
3949,128,549,I,,H-12,0.023,0.0232
3950,128,549,I,,Z-1,0.0133,0.0133
3951,128,549,I,,Z-2,0.0168,0.0169
3952,128,549,I,,Z-3,0.0121,0.0121
3953,128,549,I,,Z-4,0.0192,0.0194
3954,128,549,I,,Z-5,0.0132,0.0135
3955,128,549,I,,Z-6,0.0159,0.016
3956,128,549,I,,Z-7,0.0194,0.0194
3957,128,549,I,,Z-8,0.0111,0.0114
3958,129,550,,,Z-9,0.0126,0.0129
3959,129,551,,,Z-10,0.0133,0.0135
3960,129,551,,,Z-11,0.0162,0.0163
3961,129,551,,,Z-12,0.0179,0.0181
3962,129,551,,,OO-1,0.0141,0.014
3963,129,551,,,OO-2,0.0145,0.0149
3964,129,551,,,OO-3,0.015,0.0152
3965,129,551,,,OO-4,0.0141,0.0142
3966,129,551,,,OO-5,0.0122,0.0122
3967,129,551,,,OO-6,0.013,0.013
3968,129,551,,,OO-7,0.0139,0.0141
3969,129,552,,,OO-8,0.0186,0.0187
3970,129,553,,,OO-9,0.012,0.0125
3971,129,554,C,,OO-10,0.0092,0.0096
3972,129,554,C,,OO-11,0.011,0.0114
3973,129,554,C,,OO-12,0.0153,0.0156
3974,129,554,C,,N-1,0.0108,0.0106
3975,129,554,C,,N-2,0.0146,0.0146
3976,129,554,C,,N-3,0.0135,0.0136
3977,129,554,C,,N-4,0.0124,0.0124
3978,129,554,C,,N-5,0.0123,0.0124
3979,129,554,C,,N-6,0.0093,0.0092
3980,129,554,C,,N-7,0.0115,0.0118
3981,129,554,C,,N-8,0.0141,0.0143
3982,129,554,C,,N-9,0.0105,0.0104
3983,129,554,C,,N-10,0.014,0.014
3984,129,554,C,,N-11,0.0111,0.0111
3985,129,554,C,,N-12,0.0134,0.0134
3986,129,554,C,,S-1,0.0119,0.0121
3987,129,554,C,,S-2,0.0101,0.01
3988,129,554,C,,S-3,0.0097,0.0098
3989,129,554,C,,S-4,0.0178,0.0179
3990,129,554,C,,S-5,0.0148,0.015
3991,129,554,C,,S-6,0.012,0.0117
3992,129,554,C,,S-7,0.0099,0.01
3993,129,554,C,,S-8,0.0165,0.0166
3994,129,554,D,,S-9,0.0105,0.0107
3995,129,554,D,,S-10,0.015,0.0152
3996,129,554,D,,S-11,0.014,0.0141
3997,129,554,D,,S-12,0.0136,0.0137
3998,129,554,D,,X-1,0.0125,0.0125
3999,129,554,D,,X-2,0.0113,0.0111
4000,129,554,D,,X-3,0.0116,0.0114
4001,129,554,D,,X-4,0.0137,0.0139
4002,129,554,D,,X-5,0.0127,0.0127
4003,129,554,D,,X-6,0.0108,0.011
4004,129,554,D,,X-7,0.0106,0.0106
4005,129,554,D,,X-8,0.013,0.0133
4006,129,554,D,,X-9,0.0114,0.0115
4007,129,554,D,,X-10,0.0119,0.0119
4008,129,554,D,,X-11,0.0129,0.013
4009,129,554,D,,X-12,0.0105,0.0108
4010,129,554,D,,V-1,0.0104,0.0106
4011,129,554,D,,V-2,0.0138,0.014
4012,129,554,D,,V-3,0.0116,0.0118
4013,129,554,D,,V-4,0.0101,0.0104
4014,129,554,D,,V-5,0.0133,0.0135
4015,129,554,D,,V-6,0.0121,0.0123
4016,129,554,D,,V-7,0.0113,0.0115
4017,129,554,D,,V-8,0.0166,0.0166
4018,129,554,D,,V-9,0.0122,0.0122
4019,129,554,D,,V-10,0.0124,0.0127
4020,129,554,D,,V-11,0.0103,0.0103
4021,129,554,D,,V-12,0.0131,0.0131
4022,129,554,F,,Q-1,0.0148,0.0157
4023,129,554,G,,Q-2,0.0097,0.0098
4024,129,554,G,,Q-3,0.0121,0.0121
4025,129,554,G,,Q-4,0.0122,0.0123
4026,129,554,G,,Q-5,0.0096,0.0097
4027,129,555,,,Q-6,0.0144,0.0144
4028,130,557,C,,Q-7,0.0122,0.0124
4029,130,557,C,,Q-8,0.0153,0.0153
4030,130,557,C,,Q-9,0.0124,0.0125
4031,130,557,F,,Q-10,0.0115,0.0125
4032,130,557,F,,Q-11,0.0129,0.0141
4033,130,557,F,,Q-12,0.0205,0.0208
4034,130,557,F,,U-1,0.0153,0.017
4035,130,557,F,,U-2,0.0118,0.0124
4036,130,557,F,,U-3,0.0113,0.0128
4037,130,557,F,,U-4,0.0122,0.013
4038,130,557,F,,U-5,0.0092,0.0099
4039,130,557,F,,U-6,0.0133,0.0139
4040,130,557,F,,U-7,0.0113,0.0127
4041,130,557,F,,U-8,0.0091,0.0102
4042,130,557,F,,U-9,0.011,0.0122
4043,130,557,F,,U-10,0.0111,0.0118
4044,130,557,I,,U-11,0.013,0.0134
4045,130,557,I,,U-12,0.0127,0.0129
4046,130,557,I,,II-1,0.0112,0.0111
4047,130,557,I,,II-2,0.0122,0.0126
4048,130,558,,,II-3,0.0125,0.0129
4049,130,559,,,II-4,0.0107,0.0107
4050,130,560,,,II-5,0.013,0.0132
4051,131,561,,,II-6,0.0124,0.0135
4052,131,562,,,II-7,0.012,0.0121
4053,131,563,,,II-8,0.0155,0.0155
4054,131,563,,,II-9,0.0097,0.0098
4055,131,563,,,II-10,0.0126,0.0126
4056,131,563,,,II-11,0.0132,0.0134
4057,131,563,,,II-12,0.0147,0.0151
4058,131,563,,,A-1,0.0131,0.0129
4059,131,564,F,,A-2,0.0134,0.0136
4060,131,564,F,,A-3,0.0139,0.0143
4061,131,564,F,,A-4,0.0123,0.0128
4062,131,564,F,,A-5,0.0113,0.0118
4063,131,564,D,,A-6,0.0113,0.0115
4064,131,564,I,,A-7,0.0118,0.0123
4065,131,564,I,,A-8,0.0131,0.0133
4066,131,564,I,,A-9,0.0143,0.0142
4067,131,564,I,,A-10,0.0124,0.0128
4068,131,565,,,A-11,0.0134,0.0132
4069,132,566,,,A-12,0.0122,0.013
4070,132,566,,,C-1,0.0133,0.014
4071,132,566,,,C-2,0.0097,0.0107
4072,132,567,,,C-3,0.0141,0.0144
4073,132,568,,,C-4,0.0129,0.0134
4074,132,568,,,C-5,0.0187,0.0193
4075,132,568,,,C-6,0.0124,0.0129
4076,132,568,,,C-7,0.0124,0.013
4077,132,569,,,C-8,0.0143,0.0146
4078,132,569,,,C-9,0.0107,0.0112
4079,132,569,,,C-10,0.0165,0.0167
4080,132,570,C,,C-11,0.0113,0.0117
4081,132,570,C,,C-12,0.0112,0.0116
4082,132,570,C,,R-1,0.0121,0.0129
4083,132,570,C,,R-2,0.0103,0.0104
4084,132,570,C,,R-3,0.0116,0.0119
4085,132,570,C,,R-4,0.0139,0.0142
4086,132,570,C,,R-5,0.0116,0.0122
4087,132,570,C,,R-6,0.0106,0.0106
4088,132,570,C,,R-7,0.01,0.0101
4089,132,570,C,,R-8,0.0132,0.0132
4090,132,570,C,,R-9,0.0143,0.0143
4091,132,570,C,,R-10,0.0096,0.0096
4092,132,570,C,,R-11,0.0167,0.0165
4093,132,570,C,,R-12,0.0124,0.0124
4094,132,570,C,,RR-1,0.0118,0.0118
4095,132,570,C,,RR-2,0.0126,0.0125
4096,132,570,D,,RR-3,0.0107,0.0106
